#Data Point Listing of File C:\Documents and #Settings\NMR\Desktop\FPraktikum\2021\17122021\mess_1_45.7mhz.tnt
#Starting Point:	1	Ending Point:	1024
#Real	Imag	kHz
-4351.296	20995.082	-935.059
847.236	4843.061	-937.500
-13114.980	-773.925	-939.941
14278.525	-16880.348	-942.383
20586.283	-18542.090	-944.824
-5634.342	-8025.464	-947.266
-14406.453	9862.296	-949.707
1678.118	10744.226	-952.148
6439.152	2772.303	-954.590
-3412.219	5725.606	-957.031
9794.216	-1092.015	-959.473
-23094.270	-18348.906	-961.914
-1701.121	640.914	-964.355
16017.943	9674.963	-966.797
-8914.539	3158.021	-969.238
-12572.296	-13388.809	-971.680
-29759.445	-9107.409	-974.121
-2590.536	7987.560	-976.563
-3991.421	-18123.551	-979.004
21512.900	1652.373	-981.445
2511.886	25405.625	-983.887
-12903.853	-10214.912	-986.328
14130.473	12168.000	-988.770
-8295.397	-10954.255	-991.211
9605.678	13760.791	-993.652
-1728.808	16795.891	-996.094
-24296.887	-1498.597	-998.535
-5549.538	11034.076	-1000.977
17207.895	-561.040	-1003.418
13138.055	3604.493	-1005.859
-13637.836	3058.181	-1008.301
-952.259	-7252.093	-1010.742
-7466.286	-8863.536	-1013.184
-11753.539	-1683.680	-1015.625
15674.532	-10381.884	-1018.066
-11649.292	-15942.461	-1020.508
5905.265	4238.652	-1022.949
3240.839	-17083.201	-1025.391
1404.751	16134.889	-1027.832
-483.129	2090.028	-1030.273
4433.484	3727.125	-1032.715
-18432.773	30708.902	-1035.156
8923.500	9469.703	-1037.598
-4684.977	-25324.996	-1040.039
5924.005	-3853.003	-1042.480
11895.934	15459.286	-1044.922
4057.587	12008.116	-1047.363
6562.117	7506.878	-1049.805
-6900.900	-8672.988	-1052.246
-17524.057	2541.494	-1054.688
3796.616	-6223.094	-1057.129
8487.087	-4199.820	-1059.570
13338.783	2907.989	-1062.012
12417.295	3236.587	-1064.453
-1787.687	1227.886	-1066.895
10585.785	1851.075	-1069.336
2132.107	-6316.217	-1071.777
-4466.042	-11548.577	-1074.219
-9433.402	12112.849	-1076.660
-526.175	33437.387	-1079.102
-7783.858	5569.789	-1081.543
-12705.417	7550.424	-1083.984
-1951.263	13037.858	-1086.426
5609.643	-9220.200	-1088.867
-8092.758	-25242.820	-1091.309
7030.030	-4627.297	-1093.750
8332.828	5539.564	-1096.191
7277.270	-18769.596	-1098.633
9924.598	-651.157	-1101.074
-10835.126	7811.577	-1103.516
13652.698	-5234.459	-1105.957
-12738.439	-1482.143	-1108.398
-2218.545	-7953.930	-1110.840
4100.651	626.066	-1113.281
6149.508	-6673.465	-1115.723
2152.889	8948.960	-1118.164
-11752.700	-8543.167	-1120.605
-17225.742	-6884.787	-1123.047
-6367.241	18227.213	-1125.488
4949.457	-7488.615	-1127.930
-2729.760	-6690.804	-1130.371
-18256.160	11494.128	-1132.813
-9536.611	11760.761	-1135.254
-6538.411	-2473.709	-1137.695
7488.395	-1944.697	-1140.137
2577.182	5782.124	-1142.578
10270.832	-12163.462	-1145.020
-755.785	1288.927	-1147.461
-1116.774	-13603.928	-1149.902
-3823.056	-3738.934	-1152.344
-5229.502	-11194.952	-1154.785
-25.697	6061.973	-1157.227
18489.029	-2437.246	-1159.668
-15012.459	-5249.960	-1162.109
-13951.770	901.912	-1164.551
289.490	-4643.905	-1166.992
-1678.851	2481.125	-1169.434
7628.735	2283.525	-1171.875
-1794.325	-3091.701	-1174.316
-2552.134	3777.215	-1176.758
6375.621	1743.098	-1179.199
8674.359	-20516.018	-1181.641
-21979.789	13609.662	-1184.082
14108.229	-23303.336	-1186.523
-662.438	1375.212	-1188.965
1215.515	28506.129	-1191.406
-133.827	8168.691	-1193.848
-2602.282	-1355.971	-1196.289
2040.929	4579.981	-1198.730
-18963.391	-8552.438	-1201.172
13572.684	7595.287	-1203.613
3184.908	-10085.156	-1206.055
16492.412	9605.142	-1208.496
-3928.868	-1147.487	-1210.938
-2628.872	-2898.792	-1213.379
21737.957	-2468.499	-1215.820
7889.995	4278.428	-1218.262
6187.941	-205.026	-1220.703
2639.922	-6051.896	-1223.145
11344.479	4007.803	-1225.586
12079.565	-4577.300	-1228.027
10959.773	-13414.066	-1230.469
-5308.787	13584.877	-1232.910
-6514.692	11822.571	-1235.352
7018.390	18106.039	-1237.793
-11372.279	23061.406	-1240.234
-6001.420	-2044.072	-1242.676
-3142.409	20227.244	-1245.117
1659.566	14048.268	-1247.559
