#Data Point Listing of File C:\Documents and #Settings\NMR\Desktop\FPraktikum\2021\17122021\mess_1_45.4mhz.tnt
#Starting Point:	1	Ending Point:	1024
#Real	Imag	kHz
-8676.588	-8722.861	-917.969
14858.203	-3293.195	-920.410
-18142.387	2424.341	-922.852
11838.477	3883.517	-925.293
5733.434	9670.777	-927.734
-8606.563	-9551.579	-930.176
-1991.082	548.604	-932.617
5687.906	17409.404	-935.059
-6125.619	-6494.029	-937.500
-8277.385	7581.189	-939.941
15145.639	9216.499	-942.383
15854.990	-24410.006	-944.824
27394.338	-10531.090	-947.266
-5478.453	-3925.156	-949.707
8853.678	5275.528	-952.148
-7773.880	20903.693	-954.590
9437.919	-6000.374	-957.031
-842.718	9631.509	-959.473
-3755.583	6111.632	-961.914
14621.768	-2576.019	-964.355
4153.834	-9966.885	-966.797
13986.283	-8835.498	-969.238
18466.418	-202.093	-971.680
-5759.648	14760.100	-974.121
2089.594	-3837.303	-976.563
-7122.840	-10384.139	-979.004
20982.627	3928.254	-981.445
13158.361	-13666.111	-983.887
-3124.847	4219.238	-986.328
22021.523	3108.079	-988.770
-7911.049	12501.458	-991.211
15422.504	-5823.150	-993.652
12417.453	-6493.208	-996.094
2868.275	-4793.080	-998.535
2446.985	-6225.999	-1000.977
-9430.135	-5138.858	-1003.418
-1020.381	10303.363	-1005.859
12487.208	1481.222	-1008.301
12158.656	-10908.939	-1010.742
-1730.427	8493.107	-1013.184
17219.529	-9294.848	-1015.625
7089.744	-4507.132	-1018.066
-34717.633	8445.165	-1020.508
26397.719	-9051.307	-1022.949
-8973.551	6029.876	-1025.391
-1376.605	-8365.484	-1027.832
6457.038	5169.784	-1030.273
-14566.460	-8388.844	-1032.715
-2961.125	-3457.047	-1035.156
-6797.970	-4366.851	-1037.598
-21655.453	-4658.942	-1040.039
-3720.857	2241.422	-1042.480
-8906.225	6597.428	-1044.922
7476.859	12787.366	-1047.363
1727.351	5335.465	-1049.805
11207.208	-10622.074	-1052.246
-18272.984	2489.596	-1054.688
-531.227	1439.582	-1057.129
10483.930	-12977.814	-1059.570
3944.609	-8277.867	-1062.012
369.598	-22329.676	-1064.453
4298.109	3325.657	-1066.895
-977.034	-2939.139	-1069.336
-13666.938	13059.287	-1071.777
11355.135	4174.137	-1074.219
1126.590	-15057.861	-1076.660
19943.648	-11230.254	-1079.102
-8372.016	-12748.869	-1081.543
4112.301	13143.112	-1083.984
-6815.012	10793.693	-1086.426
-4963.652	11436.717	-1088.867
12516.551	-3855.217	-1091.309
-9478.629	-2849.854	-1093.750
8723.367	4836.352	-1096.191
-5522.590	9928.115	-1098.633
-13845.867	-8060.707	-1101.074
3604.791	8393.262	-1103.516
8970.074	-1607.047	-1105.957
-3322.633	13355.164	-1108.398
-18055.113	-16073.553	-1110.840
6658.879	11863.865	-1113.281
-4408.068	-5892.939	-1115.723
-897.381	774.447	-1118.164
13113.248	-3811.748	-1120.605
-10431.926	-8010.094	-1123.047
-10149.277	-25933.125	-1125.488
5877.477	-28207.477	-1127.930
-19033.008	-7687.828	-1130.371
-4119.414	4631.734	-1132.813
11907.789	-8829.820	-1135.254
9787.969	-12580.539	-1137.695
-4046.906	1118.367	-1140.137
-5027.375	4172.703	-1142.578
-11275.313	16328.258	-1145.020
-4088.281	8937.018	-1147.461
-5968.500	-5784.883	-1149.902
6975.625	-9148.750	-1152.344
4160.000	-16823.469	-1154.785
-17122.625	-15616.063	-1157.227
6007.188	5759.250	-1159.668
-7819.375	-17090.125	-1162.109
6634.281	-8668.750	-1164.551
-7009.938	-9667.625	-1166.992
5047.125	-18767.875	-1169.434
-27790.375	554.000	-1171.875
586.125	-15833.168	-1174.316
1463.750	-18394.750	-1176.758
16185.625	17151.188	-1179.199
6434.875	2162.000	-1181.641
16720.406	-9710.563	-1184.082
7567.938	-6902.000	-1186.523
-14583.926	1298.063	-1188.965
10612.969	-4054.281	-1191.406
-5303.031	-11375.406	-1193.848
-2493.531	3015.984	-1196.289
-13805.531	4234.383	-1198.730
8675.141	3751.949	-1201.172
-6373.641	-6643.375	-1203.613
6091.379	11533.781	-1206.055
-5715.855	16975.656	-1208.496
-8382.063	-1540.563	-1210.938
6893.531	-189.930	-1213.379
-14378.313	-7782.420	-1215.820
-17012.922	-3554.203	-1218.262
-6389.438	2526.953	-1220.703
-5211.547	-7847.688	-1223.145
10784.000	27670.719	-1225.586
-26212.805	-12092.688	-1228.027
-10738.438	-13707.063	-1230.469
-14065.281	2192.867	-1232.910
18114.438	8890.742	-1235.352
-7562.344	-4361.570	-1237.793
10456.750	6719.422	-1240.234
7960.059	514.672	-1242.676
-4060.498	16096.703	-1245.117
16806.000	-8159.688	-1247.559
