#Data Point Listing of File C:\Documents and #Settings\NMR\Desktop\FPraktikum\2021\17122021\mess_1_45.3mhz.tnt
#Starting Point:	1	Ending Point:	1024
#Real	Imag	Starting Point:	1	Ending Point:	1024
32216.000	245.000	927.000
31154.000	21373.000	928.000
19421.000	-5005.000	929.000
4344.000	-16629.000	930.000
-19234.000	-13190.000	931.000
-15786.000	-15864.000	932.000
-3851.000	21318.000	933.000
17244.000	-8985.000	934.000
8039.000	11394.000	935.000
12198.000	-4953.000	936.000
1047.000	18848.000	937.000
7864.000	7441.000	938.000
-583.000	5687.000	939.000
-18318.000	-7025.000	940.000
-18169.000	-356.000	941.000
-15501.000	1671.000	942.000
7338.000	8187.000	943.000
22320.000	-18040.000	944.000
23132.000	13914.000	945.000
24086.000	-4042.000	946.000
6452.000	-11873.000	947.000
-6667.000	166.000	948.000
10555.000	2390.000	949.000
2586.000	-1833.000	950.000
11454.000	-30169.000	951.000
-10374.000	-5294.000	952.000
-14092.000	9198.000	953.000
13802.000	330.000	954.000
24817.000	-11066.000	955.000
3532.000	-6241.000	956.000
-7954.000	-5342.000	957.000
5278.000	1609.000	958.000
22264.000	-4079.000	959.000
3433.000	-26177.000	960.000
1750.000	-2019.000	961.000
10442.000	-10681.000	962.000
3269.000	11657.000	963.000
-20415.000	289.000	964.000
-11191.000	-19753.000	965.000
-15568.000	-2882.000	966.000
4955.000	-14892.000	967.000
-15382.000	41062.000	968.000
2022.000	3843.000	969.000
2775.000	-35878.000	970.000
440.000	-26600.000	971.000
9810.000	5135.000	972.000
229.000	3368.000	973.000
8617.000	-30521.000	974.000
-4145.000	14120.000	975.000
-24490.000	23542.000	976.000
803.000	17741.000	977.000
71.000	18670.000	978.000
-15472.000	-8375.000	979.000
5711.000	1098.000	980.000
4062.000	12918.000	981.000
-23856.000	28696.000	982.000
21294.000	4597.000	983.000
7216.000	-27052.000	984.000
25699.000	-785.000	985.000
-2548.000	-582.000	986.000
11656.000	-13378.000	987.000
-10106.000	5936.000	988.000
2467.000	-4446.000	989.000
-9931.000	-2102.000	990.000
-3305.000	6255.000	991.000
-1174.000	-18169.000	992.000
-3164.000	-8399.000	993.000
32955.000	-5096.000	994.000
27026.000	5511.000	995.000
-24633.000	9283.000	996.000
-4841.000	2996.000	997.000
14006.000	-10044.000	998.000
6894.000	28770.000	999.000
-29768.000	15921.000	1000.000
-3812.000	825.000	1001.000
14910.000	10448.000	1002.000
41519.000	-6998.000	1003.000
24874.000	-8267.000	1004.000
-1343.000	-13857.000	1005.000
-8989.000	-5741.000	1006.000
-10253.000	-23303.000	1007.000
3600.000	-3660.000	1008.000
8552.000	9361.000	1009.000
-29322.000	19206.000	1010.000
-33637.000	27994.000	1011.000
-5206.000	17155.000	1012.000
11252.000	16169.000	1013.000
1183.000	7100.000	1014.000
2252.000	-2735.000	1015.000
8052.000	-3016.000	1016.000
-15581.000	-7884.000	1017.000
13131.000	-7917.000	1018.000
-9707.000	-15526.000	1019.000
17959.000	8341.000	1020.000
4120.000	13872.000	1021.000
-34745.000	18001.000	1022.000
0.000	0.000	1023.000
